images ,Labels ,Root,Leaf,Flower ,seed,Fruit,Stem,gonorrhea,wound,Eye disease,Anti-cancer,Anti-Oxidant,abdominal pain,Lung disease,common Cold,Snakebite,stomachache,influenza
enkoy_79,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_80,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_81,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_82,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_83,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_84,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_85,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_86,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_87,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_88,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_89,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_90,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_91,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_92,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_93,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_94,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_95,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_96,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_97,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_98,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_99,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_100,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_101,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_102,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_103,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_104,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_105,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_106,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_107,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_108,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_109,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_110,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_111,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_112,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_113,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_114,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_115,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_116,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_117,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_118,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_119,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_120,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_121,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_122,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_123,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_124,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_125,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_126,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_127,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_128,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_129,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_130,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_131,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_132,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_133,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_134,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_135,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_136,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_137,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_138,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_139,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_140,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_141,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_142,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_143,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_144,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_145,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_146,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_147,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_148,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_149,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_150,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_151,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_152,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_153,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_154,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_155,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_156,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_157,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_158,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_159,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_160,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_161,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_162,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_163,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_164,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_165,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_166,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_167,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_168,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_169,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_170,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_171,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_172,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_173,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_174,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_175,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_176,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_177,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_178,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_179,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_180,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_181,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_182,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_183,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_184,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_185,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_186,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_187,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_188,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_189,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_190,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_191,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_192,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_193,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_194,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_195,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_196,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_197,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_198,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_199,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_200,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_201,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_202,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_203,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_204,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_205,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_206,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_207,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_208,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_209,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_210,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_211,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_212,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_213,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_214,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_215,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_216,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_217,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_218,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_219,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_220,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_221,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_222,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_223,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_224,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_225,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_226,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_227,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_228,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_229,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_230,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_231,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_232,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_233,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_234,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_235,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_236,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_237,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_238,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_239,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_240,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_241,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_242,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_243,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_244,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_245,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_246,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_247,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_248,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_249,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_250,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_251,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_252,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_253,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_254,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_255,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_256,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_257,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_258,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_259,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_260,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_261,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_262,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_263,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_264,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_265,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_266,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_267,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_268,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_269,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_270,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_271,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_272,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_273,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_274,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_275,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_276,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_277,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_278,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_279,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_280,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_281,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_282,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_283,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_284,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_285,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_286,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_287,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_288,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_289,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_290,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_291,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_292,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_293,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_294,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_295,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_296,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_297,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_298,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
enkoy_299,"['fruit','Root','stomachache']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
eret_0,"['Root','Snakebit','Eye disease']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
eret_1,"['Root','Snakebit','Eye disease']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
eret_2,"['Root','Snakebit','Eye disease']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
eret_3,"['Root','Snakebit','Eye disease']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
eret_4,"['Root','Snakebit','Eye disease']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
eret_5,"['Root','Snakebit','Eye disease']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
eret_6,"['Root','Snakebit','Eye disease']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
eret_7,"['Root','Snakebit','Eye disease']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
eret_8,"['Root','Snakebit','Eye disease']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
eret_9,"['Root','Snakebit','Eye disease']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
eret_10,"['Root','Snakebit','Eye disease']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
eret_11,"['Root','Snakebit','Eye disease']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
eret_12,"['Root','Snakebit','Eye disease']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
eret_13,"['Root','Snakebit','Eye disease']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
eret_14,"['Root','Snakebit','Eye disease']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
eret_15,"['Root','Snakebit','Eye disease']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
eret_16,"['Root','Snakebit','Eye disease']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
eret_17,"['Root','Snakebit','Eye disease']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
eret_18,"['Root','Snakebit','Eye disease']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
eret_19,"['Root','Snakebit','Eye disease']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
eret_20,"['Root','Snakebit','Eye disease']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
eret_21,"['Root','Snakebit','Eye disease']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
eret_22,"['Root','Snakebit','Eye disease']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
eret_23,"['Root','Snakebit','Eye disease']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
eret_24,"['Root','Snakebit','Eye disease']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
eret_25,"['Root','Snakebit','Eye disease']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
